10.21.9.128;04001321;Error de conexión;0;0
10.21.9.128;04001321;Error de conexión;0;0
10.21.9.128;04001321;DGS-1210-24;24;0
;;;;;SW;DGS-1210-24;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
;;;;;IP;192.168.4.50;Down;Down;Down;Down;Down;Down;Down;Down;Down;Down;Down;Down;Down;Down;Down;Down;Down;Down;Down;Down;Down;Down;Down;Down


10.21.9.128;04001321;Error de conexión;0;0
10.21.9.128;04001321;Error de conexión;0;0
